0.20295	0.06839	-0.36764	0.86147	0.21298	0.35958	1.21464	1.24672	0.71739	-0.11251	-1.45921	-1.49469	0.34277	-1.43388	1.92123	-0.01722	-0.26401	1.38613	-0.91366	-0.75277	-0.39380	1.07484	0.22548	-0.08121	0.75195	-1.10777	1.02008	-1.16440	0.98737	-1.08408	-0.81017	-0.21062	-0.01201	-0.23251	1.21511	0.70306	-1.90998	0.21266	1.58039	-1.04391	-0.70967	-0.40353	0.12101	-0.05903	1.10521	0.02049	-0.03604	3.46116	-1.12284	-0.45717	0.00637	0.55772	0.14458	-0.90537	1.20134	0.34227	-0.07707	2.45282	0.59967	0.16335	-1.33744	-0.58762	0.66086	-0.27349
-0.84385	0.36638	0.90231	0.51672	1.62334	2.37907	0.66248	-2.97526	-0.29014	-1.92490	-1.08694	-1.21058	1.32090	-1.30011	0.00338	-1.12038	-0.53767	0.17405	1.41462	-1.67130	-1.63088	-0.37344	3.46507	0.86954	-0.19292	-1.47393	-1.23913	-0.27010	-0.65774	-1.20051	1.62938	0.56254	1.39611	1.13761	0.28486	0.15433	0.65006	-1.08610	-0.41990	-0.82506	-1.52554	0.94429	1.28122	-0.02659	1.89432	1.30547	-0.51996	0.93922	1.20250	1.08283	0.34580	1.56960	-0.15996	1.13651	0.54040	0.70163	-1.14228	-0.27042	-0.77940	1.84393	-0.28356	-0.87922	1.17501	0.29299
-0.10270	1.06181	1.48083	0.86183	-0.26134	0.54812	-0.06206	-0.53490	-1.99788	0.39156	-0.69181	-0.08862	-0.27827	1.29275	-1.43759	-0.31502	0.11786	-1.45302	-1.67466	-0.55348	0.53441	-1.34804	1.23172	-2.03275	1.41584	0.17023	-1.13669	0.60672	-0.82488	-0.47543	0.29375	0.69682	-0.61851	0.54199	-0.78606	0.07731	-0.76045	0.94313	0.42927	1.15421	0.52212	-1.14123	-0.75939	0.03912	-0.68015	-0.62690	0.82826	2.25321	-1.75227	-0.97811	0.63439	1.01766	0.95444	0.01445	-1.06668	-0.75117	2.44332	-1.91366	0.31099	-1.47754	-0.48279	-0.12713	-0.62886	-1.26802
-0.98096	-0.81028	0.62202	0.93480	1.14415	-1.69649	0.64724	0.89440	-0.47164	-0.40839	0.61223	0.06217	0.43831	2.30721	-1.05625	0.46757	0.80371	-0.45818	0.06965	1.70688	-0.02149	-2.02670	-1.29602	2.06781	-0.19584	0.18291	-0.58116	1.91494	0.45645	0.52653	-1.46766	0.20039	0.31555	-1.53882	-1.64233	0.00583	0.28718	1.75363	-0.60925	0.30856	2.12742	-0.75969	-1.34146	0.32844	-0.25772	0.64275	0.37995	0.08245	-0.72155	-2.39577	1.12447	0.15217	-1.29375	-0.75171	-1.16029	-0.76482	0.42658	-0.67791	0.61291	1.67420	1.13189	2.77484	0.23137	-2.03635
-0.63789	-0.77479	0.40051	-1.34450	0.24550	0.52637	-1.12307	-0.42992	-1.14054	-0.08885	-0.53420	0.51651	0.41403	-0.72831	-0.40945	0.76118	0.64800	1.14629	-0.28237	1.50549	-0.72113	0.24616	-0.38968	-0.14224	-0.37591	-0.53231	0.05025	-0.19195	1.53213	0.11894	-0.62383	-0.41060	2.81331	-1.25971	2.04342	-1.04444	-1.68295	0.16512	-1.00917	-0.46842	-0.83458	0.07265	0.62879	-1.28546	1.07418	0.07993	2.09501	-0.01936	-1.22818	0.79514	-0.09198	-1.18765	0.67037	-0.47042	-0.61867	-0.31981	1.86233	0.09306	1.87510	-0.10657	0.96446	1.40490	0.40117	0.04329
0.06917	-1.30761	-1.13239	-0.30973	-0.72006	0.37812	-0.98543	0.92766	0.56709	-0.10990	0.38964	-1.19656	-0.69681	-0.37971	0.20833	1.01352	-0.87359	0.44203	0.84470	-0.59944	0.51309	0.27656	1.86081	-0.62615	-1.35594	0.02657	0.43924	-0.33321	-0.63050	-0.63440	1.41387	-1.43590	0.55068	-0.56698	-0.84493	0.55925	-0.08099	0.69889	-1.49156	0.94025	0.47831	0.94017	-0.19241	0.32514	-0.39655	-0.07252	-0.68509	1.34203	-0.48511	-0.12304	1.90422	-0.49994	0.34445	1.34186	-1.27945	-0.61256	1.49918	1.36123	-1.05561	0.48631	-0.39005	-0.36719	-0.38104	-0.71788
-0.79623	0.46243	0.37789	0.29575	-1.05274	-0.37490	-0.18127	0.17556	0.37109	-2.15771	-0.06934	1.10015	0.43031	1.18680	-1.30959	-1.00459	0.69293	-1.60071	0.54741	0.40440	0.40358	-0.25550	-0.19669	-0.19265	0.55206	-2.22698	-1.03086	-0.34989	-0.54471	-0.12083	-0.12552	0.10870	0.08777	0.34995	-1.78369	0.19911	0.97874	-0.44973	0.81106	-1.56640	-1.89537	0.00229	-0.39952	-1.52215	-0.96304	-1.70994	-0.91728	0.98401	-1.28909	-0.53482	1.15120	0.68674	0.24153	-0.51087	-0.75759	0.35646	-1.27099	1.33370	-1.41055	-3.01782	1.52797	-0.08255	0.12372	1.60628
0.38754	0.20735	0.56371	-2.14898	-0.45370	2.02531	-0.31020	-4.19843	-0.90388	-1.78437	-2.06733	-1.75712	-0.42507	1.47292	0.23145	-1.26318	-2.23533	1.15473	3.08276	-2.03801	-2.13460	0.99107	0.64077	-1.55171	-0.49439	-2.60593	-1.83468	0.29067	-0.61637	-0.50037	0.79533	-1.45654	0.57962	0.72493	-2.49161	-2.75880	0.87005	-1.51552	2.16579	0.68582	-0.45285	-0.42066	1.02851	-0.52985	2.17922	-0.54203	-0.90044	-1.83870	0.44172	2.46135	-1.60045	-0.54668	-1.87148	1.21308	1.58713	0.63353	-2.15345	2.74501	-2.24055	0.32971	2.21811	0.80124	-0.11757	0.09176
0.23739	0.87895	0.05720	-1.00469	-0.09786	1.69596	1.21297	0.43645	-0.14883	-2.02377	-0.68104	-1.58648	0.70725	1.07632	-0.68413	0.58111	0.27266	-0.42671	0.19967	0.42035	-0.76180	0.47534	1.26671	-0.20039	-0.19671	0.14567	-3.46515	-0.22063	-0.84392	-1.38837	-1.13187	1.11307	-0.57048	-0.15815	-0.32208	-1.05675	0.29003	-0.44715	2.09265	1.73159	-0.89129	-0.88458	1.00469	-0.69722	0.68139	0.86276	-1.45413	0.42799	1.00382	0.93763	-0.34250	-0.63111	-1.98403	0.03066	1.37219	-0.60158	-1.84599	0.79138	-1.67026	0.37450	0.48607	-0.18237	-2.02989	0.16447
0.41359	0.15707	0.31408	0.35491	-1.19578	1.23500	0.71789	-1.15361	0.31287	-1.48286	-0.95394	-2.26915	-1.24721	0.04507	-0.81744	0.93578	0.49502	-0.25769	1.51977	-1.23675	0.40784	1.98747	0.39577	-0.13604	0.53445	-1.25820	1.28241	1.61878	-1.28396	-0.49058	0.48623	0.92115	0.11693	0.23768	0.52131	-1.23397	-0.34748	0.79815	1.48995	1.16850	-1.70865	-1.32728	-0.30317	-0.01223	0.26551	-1.39618	-3.20254	-0.32514	-0.55248	0.88289	1.59283	0.25552	-0.25862	0.80601	1.27607	0.20404	-0.57515	-1.14262	0.18365	0.02524	1.64043	-1.24030	-1.83169	1.00513
-1.19761	-0.49459	0.08869	1.31800	-1.33891	-0.42858	-0.61342	0.09731	-0.90911	0.70148	0.96691	-1.82679	-0.52384	-0.73601	1.35185	-1.17146	-0.27895	1.57590	-0.71294	-2.71555	1.27250	-0.12440	1.04537	3.10394	1.81117	-0.38468	-1.14010	1.20361	-0.30998	1.51162	-2.55251	0.04317	-0.01493	-0.04610	0.14713	0.58673	0.09727	-0.74910	1.28402	-2.12451	-0.32396	-0.79613	-0.25902	1.13593	-0.00165	-0.04453	0.00421	-0.17694	-1.25159	-0.77417	-0.16615	0.20100	2.27540	0.56511	-0.51849	1.36081	-0.04834	0.04247	-0.51146	-0.35527	0.23493	0.88099	0.17699	0.10239
-0.48876	1.30750	-0.07280	-0.10865	-0.33798	-0.88481	-0.49049	-0.35028	0.26430	2.05977	-0.47148	0.89726	0.73763	0.88219	2.48880	-0.02437	-1.17319	-0.34172	-0.10421	1.04584	1.15459	-0.39750	-1.37108	-1.15837	0.73120	1.17222	1.62947	0.21887	0.91564	-1.93259	-1.20817	-1.85638	-1.65065	-0.14418	1.14310	0.15286	-1.30544	-1.05830	0.55196	-0.59764	1.86430	0.54186	-2.20209	0.58525	-0.45993	-1.00593	-0.39784	1.56983	-0.01440	0.86545	0.49550	0.71435	0.51495	0.32283	-1.44922	1.51176	-0.11585	0.62212	-1.22846	1.10952	-0.57324	-0.40924	-1.05633	-1.32356
0.27969	-0.03968	-0.39564	-1.39281	1.72478	0.17869	-0.62922	2.27522	0.00027	-0.01520	0.27332	-0.17984	-0.19538	0.16164	-1.35998	-1.22939	1.21653	0.17223	-0.04937	0.28889	0.39213	-1.21546	-1.45995	-0.50321	1.10052	1.54366	0.02424	-1.10267	-0.31566	1.42926	0.46048	1.09932	-0.62257	-1.04302	2.01776	1.11059	-0.28896	1.31213	-0.25634	-1.10005	-1.47211	0.08645	-0.99227	2.10389	-0.62425	0.72409	1.43729	0.14794	0.80141	1.22591	0.71225	-0.81370	-0.31822	-1.38361	0.06915	0.51326	-1.41615	0.11480	0.37476	-0.44966	-0.56773	0.99232	0.05878	0.56189
0.44373	0.38401	0.90202	-0.59388	1.69470	-0.35588	1.28983	0.00915	-0.36191	-0.25136	0.42853	0.79036	0.90850	-1.00608	0.63846	0.91593	-3.73285	0.04600	1.93833	1.12342	2.22391	0.13684	1.10715	-1.17759	-1.00751	-0.09545	0.39298	0.78467	-0.15590	0.78925	1.37758	0.25727	-0.89296	-1.03324	-0.28115	-1.14607	-0.16644	0.72425	0.08832	1.27469	-0.23977	-0.53674	0.39504	0.94043	0.27590	1.08926	1.85590	0.03513	0.85622	-1.48248	-0.62896	1.00162	-0.34332	-0.58396	0.39076	-0.11649	0.59274	0.47055	-1.71227	-0.54057	-0.66979	-0.25446	-0.66579	-1.58758
0.54274	-0.41585	0.31833	0.21736	0.08145	0.06798	0.34558	-1.31992	-1.26890	0.89469	0.28667	1.19666	1.17586	-1.02918	1.11458	0.62540	-0.78191	-0.39313	-1.08062	-0.37825	0.39045	0.17630	-1.04315	1.47197	0.00961	0.78170	-1.12837	0.74093	1.25404	0.56590	0.54081	0.34104	-1.07927	-0.94374	0.86429	-0.22766	-1.13051	-0.76028	1.10719	0.16370	-1.74742	-0.11972	0.29213	1.36260	-1.19081	-0.55080	-1.22062	-0.43052	-0.86722	0.29770	0.88434	-0.04554	-0.41291	-0.64879	-1.46764	2.05576	0.03099	0.45397	0.87068	0.65711	-0.92035	0.15192	-0.69878	-0.54040
-1.83922	-1.04664	-0.54831	3.04484	-0.25503	-1.61724	-1.30732	0.40892	-1.68493	-0.16347	2.38104	1.41348	1.32157	1.35971	0.36459	2.10058	3.47242	-0.05712	-3.10966	0.78740	1.17264	-2.59379	-1.39274	1.95786	-0.73073	0.46198	0.59132	0.77007	-0.64520	0.66360	-1.60989	-0.48752	-0.66717	-1.28467	0.75540	0.56592	-1.88012	2.54032	-0.99200	-1.56398	1.15442	1.03672	-2.03540	1.72180	-2.35005	-0.42249	2.27985	1.81565	-2.70167	-1.62455	0.02864	1.35242	-1.04755	-2.45489	-1.05040	0.03301	2.35287	-2.48243	1.30402	0.79773	-0.69170	1.84735	-0.13346	-1.19709
-1.00226	-1.77780	1.56659	1.87748	-0.40566	-2.34065	1.01910	1.59901	-0.87849	-0.12768	-0.41161	0.19012	-1.34350	0.76200	-0.11399	1.40372	0.95722	1.27814	-2.22311	0.00815	0.83817	0.29708	-0.19448	1.02253	-2.27071	0.78817	0.03393	1.35432	-0.07782	2.16927	-1.09975	-0.95355	-1.63557	-0.55023	1.79121	0.73782	0.99888	1.06504	0.05577	-0.61866	1.74095	2.48068	-0.51729	0.23994	-1.89728	-0.72607	1.71195	0.65394	-0.00429	-0.31393	-0.76485	-0.51669	2.54952	-0.41247	-0.45241	0.04590	-0.15097	-1.27361	-1.26729	1.54395	0.02801	1.63275	-0.00413	0.41270
-1.60101	-0.99955	-0.09660	0.78793	1.01029	0.98333	0.20344	0.03260	-0.82034	-1.01971	1.02805	-1.53204	0.41793	0.28481	0.91859	0.35070	0.55463	0.04215	1.23375	-0.08836	0.16430	-0.70923	-1.57006	2.94085	-1.12516	1.14424	1.00288	0.35865	1.42985	-0.93705	-0.14884	-1.84785	0.54666	0.81139	-0.81368	0.12070	0.52436	-1.40452	-0.58879	-1.78571	1.60546	0.27905	0.58433	-1.23500	-1.01800	-1.44540	0.30832	0.43866	-0.87882	0.70254	-0.62693	1.58262	1.91281	0.15775	0.50939	0.74776	0.56918	0.50913	-0.66781	1.86564	-0.20946	-0.16109	1.08476	-0.03648
-0.23323	-1.06231	1.32984	0.28143	-0.03989	0.21296	-0.77767	-0.18825	-1.23204	0.16727	0.34191	0.73389	1.67415	0.23587	-0.17444	-0.51614	0.14960	-0.40075	-0.90889	0.62923	0.71796	0.99225	-2.55179	0.52863	-1.13226	0.93720	1.00158	0.17853	-0.21420	0.02458	0.05450	-0.72473	1.51762	-0.21130	1.77647	-0.04995	-0.34255	0.24622	0.56135	-0.28432	1.68773	1.55286	0.27336	0.14812	-0.26747	0.55847	-1.10459	0.49317	-0.14563	-0.55262	2.40313	1.11751	-0.16355	-0.92265	-0.34798	1.50477	-0.78186	1.88025	0.53577	0.52258	0.32934	0.12177	1.37109	0.93287
-2.18546	-1.05289	-1.27227	1.68341	1.47764	0.05838	-2.35018	2.12809	-0.87919	0.69460	1.30452	1.51705	1.86979	3.16963	0.95044	1.37731	1.88122	-1.17624	-3.55562	-0.36048	2.98925	-1.64415	-0.36520	1.39602	0.08378	1.91799	2.80954	2.32223	1.12380	-0.25068	-1.27500	2.30986	-0.81867	-1.61701	0.05608	0.22131	-1.71129	0.33509	-0.86955	-2.19989	0.09190	-1.66743	-1.12117	1.67577	0.96387	2.04454	2.08997	0.69077	-2.66998	0.39256	0.04069	-0.01753	2.85743	0.19694	-2.19972	2.16368	1.05611	-0.26700	1.00780	1.65251	-1.57587	0.75929	0.03944	-1.64696
-0.09729	-2.58524	-1.15237	0.09705	0.79242	-1.55880	0.35899	0.87043	0.15170	-0.58343	3.14292	1.70287	1.13809	1.36017	0.79613	1.94421	1.19400	1.03080	1.70970	1.11418	2.19937	-0.75132	-0.94860	1.39547	0.69288	1.53697	1.21311	1.04072	-0.25463	-0.04981	-0.09829	1.60573	-0.12707	-1.23585	0.95718	-0.19977	0.66711	0.56238	0.47310	-1.21660	1.32078	-0.96795	0.09061	-0.58138	-1.51643	1.43089	2.57222	0.16367	-0.62544	1.09926	-0.05889	-0.85955	0.35040	-1.35923	-2.06580	2.03786	0.69123	-1.99621	0.92619	1.25422	-0.94033	1.24699	0.42175	-0.56451
-0.26345	-1.53366	-0.24472	1.95922	-0.70009	0.51810	-2.18697	0.25250	0.25682	-1.23435	-0.73261	0.04505	-1.25395	1.21595	-1.08328	-0.72105	0.74445	0.85227	0.41981	1.58501	1.21404	-1.14077	0.56976	0.53882	-0.56377	-1.00228	-1.18568	1.32873	-1.21049	0.29378	-0.40567	-0.41278	-0.11864	-0.08737	1.52729	0.53073	1.27081	-0.07742	-0.81715	0.39025	1.10999	-0.72204	2.17511	0.17565	-1.32220	-0.34444	-0.09976	0.15746	0.55973	-0.66111	-0.80755	0.78948	-0.88280	-0.06213	-0.23747	-1.64149	-0.99312	-0.27658	1.56022	-0.20986	-0.43786	0.38501	0.60702	0.85341
